ID_Pedido,Fecha_Pedido,Estación,ID_Cliente,Segmento_Cliente,Región,País,Categoría_Producto,Unidades_Vendidas,Precio_Unitario,Ingresos,Costo
3958,2025-11-16,Primavera,C9335,Estándar,Norte,Chile,Hogar,8,117,936,515.02
3959,2024-12-03,Verano,C3791,Económico,Sur,Colombia,Hogar,9,34,306,184.41
3960,2024-04-01,Otoño,C8892,Premium,Sur,Chile,Ropa,10,175,1750,1059.02
3961,2024-09-11,Primavera,C5822,Estándar,Norte,Chile,Hogar,8,75,600,415.58
3962,2025-06-13,Invierno,C4051,Premium,Centro,Perú,Ropa,7,157,1099,750.78
3963,2024-05-15,Otoño,C3291,Económico,Centro,Perú,Ropa,15,21,315,199.1
3964,2024-10-31,Primavera,C3830,Estándar,Centro,Colombia,Electrónica,13,84,1092,704.34
3965,2024-06-08,Invierno,C1757,Económico,Centro,Colombia,Deportes,8,28,224,143.77
3966,2024-05-22,Otoño,C4490,Estándar,Centro,Perú,Deportes,6,72,432,288.51
3967,2024-09-27,Primavera,C2705,Premium,Sur,Chile,Hogar,9,188,1692,1173.64
3968,2024-07-05,Invierno,C5056,Económico,Sur,Chile,Ropa,1,61,61,45.63
3969,2024-08-13,Invierno,C2692,Económico,Norte,Perú,Electrónica,9,69,621,357.05
3970,2024-07-26,Invierno,C8182,Económico,Centro,Perú,Ropa,6,36,216,151.21
3971,2025-09-26,Primavera,C2486,Premium,Norte,Chile,Deportes,12,144,1728,1159.64
3972,2025-01-09,Verano,C4968,Estándar,Sur,Colombia,Hogar,15,74,1110,722.61
3973,2025-12-08,Verano,C2182,Económico,Centro,Chile,Deportes,33,59,1947,1455.84
3974,2024-01-04,Verano,C6527,Premium,Sur,Chile,Electrónica,26,171,4446,2538.89
3975,2025-09-03,Primavera,C1759,Estándar,Centro,Chile,Deportes,10,94,940,605.23
3976,2025-12-22,Verano,C6963,Económico,Sur,Chile,Electrónica,27,32,864,522.51
3977,2025-06-30,Invierno,C8604,Estándar,Norte,Chile,Electrónica,3,83,249,148.96
3978,2025-03-10,Otoño,C2524,Estándar,Centro,Perú,Ropa,15,99,1485,1095.97
3979,2025-08-13,Invierno,C1450,Premium,Norte,Chile,Deportes,2,145,290,187.86
3980,2024-11-11,Primavera,C8181,Premium,Norte,Perú,Electrónica,10,114,1140,636.66
3981,2024-07-01,Invierno,C3346,Premium,Centro,Chile,Ropa,1,121,121,83.1
3982,2025-08-27,Invierno,C9425,Premium,Norte,Colombia,Ropa,4,157,628,347.12
3983,2024-06-23,Invierno,C3314,Económico,Norte,Perú,Ropa,3,43,129,94.07
3984,2025-04-23,Otoño,C4756,Estándar,Norte,Chile,Deportes,7,116,812,482.13
3985,2025-06-15,Invierno,C7895,Estándar,Norte,Chile,Deportes,3,97,291,211.62
3986,2025-06-17,Invierno,C2987,Estándar,Sur,Perú,Hogar,7,74,518,379.57
3987,2024-08-14,Invierno,C2904,Estándar,Norte,Perú,Hogar,7,75,525,295.81
3988,2024-09-24,Primavera,C2027,Premium,Centro,Perú,Deportes,16,135,2160,1530.25
3989,2024-03-08,Otoño,C9209,Económico,Sur,Chile,Electrónica,14,59,826,546.14
3990,2025-05-24,Otoño,C6471,Estándar,Centro,Colombia,Electrónica,6,70,420,244.12
3991,2024-11-12,Primavera,C5475,Estándar,Sur,Chile,Ropa,12,75,900,556.69
3992,2024-11-30,Primavera,C5518,Económico,Norte,Colombia,Ropa,8,22,176,99.93
3993,2024-09-04,Primavera,C4088,Estándar,Sur,Perú,Ropa,16,65,1040,607.45
3994,2025-07-28,Invierno,C2874,Económico,Centro,Chile,Hogar,7,28,196,109.08
3995,2024-12-15,Verano,C4484,Premium,Sur,Perú,Hogar,19,145,2755,1873.27
3996,2025-05-31,Otoño,C9418,Estándar,Centro,Perú,Ropa,13,66,858,594.93
3997,2024-07-29,Invierno,C5751,Estándar,Centro,Perú,Electrónica,6,52,312,191.9
3998,2024-12-28,Verano,C1086,Estándar,Sur,Colombia,Electrónica,10,115,1150,725.3
3999,2025-04-22,Otoño,C7918,Premium,Sur,Colombia,Hogar,14,160,2240,1349.08
4000,2025-04-26,Otoño,C5566,Estándar,Centro,Colombia,Ropa,11,64,704,510.12
4001,2025-05-18,Otoño,C9813,Estándar,Norte,Perú,Ropa,8,93,744,503.21
4002,2025-03-16,Otoño,C2828,Premium,Norte,Chile,Electrónica,9,109,981,659.76
4003,2024-08-12,Invierno,C7995,Estándar,Norte,Colombia,Hogar,5,98,490,344.08
4004,2025-12-17,Verano,C3198,Económico,Norte,Colombia,Electrónica,12,44,528,374.93
4005,2025-08-05,Invierno,C1194,Premium,Sur,Chile,Hogar,1,156,156,116.18
4006,2024-02-28,Verano,C9642,Económico,Norte,Colombia,Hogar,13,65,845,527.05
4007,2024-12-09,Verano,C6334,Premium,Centro,Colombia,Electrónica,10,149,1490,979.61
4008,2024-03-11,Otoño,C2342,Premium,Norte,Chile,Electrónica,14,149,2086,1435.42
4009,2024-07-22,Invierno,C3510,Estándar,Sur,Chile,Hogar,5,107,535,320.35
4010,2025-11-07,Primavera,C1653,Premium,Sur,Perú,Ropa,13,140,1820,1339.34
4011,2024-06-25,Invierno,C1331,Premium,Centro,Colombia,Electrónica,11,127,1397,1038.26
4012,2025-03-25,Otoño,C1252,Estándar,Centro,Chile,Ropa,17,104,1768,1284.08
4013,2025-02-19,Verano,C2479,Estándar,Centro,Chile,Ropa,12,100,1200,683.43
4014,2025-04-14,Otoño,C8419,Estándar,Norte,Colombia,Hogar,12,84,1008,628.9
4015,2025-12-21,Verano,C9283,Premium,Norte,Colombia,Hogar,16,188,3008,1717.84
4016,2025-04-04,Otoño,C3538,Estándar,Norte,Perú,Electrónica,16,80,1280,937.15
4017,2025-01-23,Verano,C1566,Estándar,Centro,Colombia,Ropa,10,67,670,401.96
4018,2024-01-20,Verano,C9923,Económico,Norte,Colombia,Ropa,15,59,885,599.15
4019,2025-12-31,Verano,C4950,Premium,Norte,Perú,Electrónica,17,109,1853,1220.26
4020,2025-04-15,Otoño,C3645,Estándar,Centro,Perú,Hogar,14,92,1288,960.55
4021,2024-04-13,Otoño,C1359,Estándar,Sur,Colombia,Deportes,16,112,1792,1066.63
4022,2024-03-12,Otoño,C3009,Estándar,Sur,Chile,Electrónica,12,52,624,369.14
4023,2025-07-15,Invierno,C9070,Premium,Norte,Perú,Ropa,8,103,824,555.68
4024,2025-02-08,Verano,C9269,Premium,Centro,Chile,Electrónica,14,153,2142,1445.9
4025,2025-11-23,Primavera,C2373,Estándar,Centro,Chile,Ropa,17,61,1037,671.38
4026,2025-08-16,Invierno,C2479,Premium,Sur,Chile,Electrónica,5,135,675,375.33
4027,2025-09-19,Primavera,C3489,Estándar,Norte,Perú,Electrónica,10,57,570,412.46
4028,2025-12-15,Verano,C4031,Premium,Norte,Perú,Electrónica,19,182,3458,2070.47
4029,2025-08-18,Invierno,C3500,Estándar,Centro,Colombia,Electrónica,10,99,990,611.12
4030,2025-12-14,Verano,C1981,Estándar,Norte,Chile,Ropa,23,110,2530,1829.61
4031,2024-08-11,Invierno,C8609,Premium,Sur,Perú,Hogar,4,141,564,356.84
4032,2025-02-09,Verano,C4936,Económico,Centro,Colombia,Hogar,14,68,952,549.29
4033,2025-06-26,Invierno,C2758,Premium,Centro,Perú,Electrónica,3,181,543,383.26
4034,2025-05-28,Otoño,C6016,Estándar,Norte,Colombia,Electrónica,5,55,275,165.45
4035,2024-04-25,Otoño,C8411,Estándar,Centro,Perú,Ropa,6,96,576,323.88
4036,2025-09-12,Primavera,C9306,Premium,Sur,Perú,Ropa,17,108,1836,1186.6
4037,2024-01-23,Verano,C3340,Económico,Norte,Chile,Electrónica,21,40,840,464.23
4038,2024-10-09,Primavera,C5069,Premium,Centro,Perú,Electrónica,5,190,950,692.43
4039,2024-08-25,Invierno,C9520,Estándar,Centro,Perú,Hogar,3,64,192,143.09
4040,2025-10-12,Primavera,C5499,Económico,Norte,Colombia,Ropa,15,37,555,397.23
4041,2024-09-04,Primavera,C9839,Premium,Norte,Perú,Electrónica,11,114,1254,913.65
4042,2025-06-04,Invierno,C8462,Económico,Centro,Perú,Electrónica,5,26,130,92.99
4043,2025-11-10,Primavera,C8495,Económico,Norte,Colombia,Electrónica,9,20,180,125.31
4044,2025-06-10,Invierno,C8427,Premium,Sur,Perú,Ropa,3,116,348,220.61
4045,2024-03-25,Otoño,C4543,Estándar,Norte,Colombia,Hogar,10,112,1120,684.26
4046,2025-06-24,Invierno,C2538,Económico,Norte,Perú,Electrónica,9,55,495,281.3
4047,2024-08-07,Invierno,C6873,Económico,Centro,Chile,Electrónica,1,23,23,15.89
4048,2024-11-06,Primavera,C7152,Premium,Sur,Colombia,Deportes,15,115,1725,1163.11
4049,2024-11-08,Primavera,C3607,Estándar,Sur,Perú,Electrónica,17,97,1649,960.1
4050,2024-09-28,Primavera,C3290,Estándar,Norte,Perú,Electrónica,6,103,618,355.97
4051,2024-06-24,Invierno,C9723,Estándar,Sur,Perú,Ropa,9,105,945,539.28
4052,2025-08-03,Invierno,C2337,Premium,Sur,Perú,Electrónica,8,179,1432,964.92
4053,2024-08-26,Invierno,C5457,Estándar,Norte,Chile,Electrónica,3,97,291,192.71
4054,2025-02-27,Verano,C1523,Económico,Norte,Colombia,Ropa,9,32,288,208.44
4055,2024-10-26,Primavera,C3242,Económico,Sur,Perú,Ropa,17,63,1071,650.52
4056,2024-01-06,Verano,C2624,Estándar,Sur,Chile,Hogar,12,104,1248,770.78
4057,2024-12-03,Verano,C2495,Premium,Centro,Chile,Deportes,31,151,4681,3440.78
4058,2024-02-25,Verano,C6211,Estándar,Sur,Chile,Electrónica,24,116,2784,1556.27
4059,2024-08-11,Invierno,C9905,Premium,Norte,Perú,Deportes,9,179,1611,886.23
4060,2025-04-03,Otoño,C9105,Económico,Centro,Perú,Hogar,16,26,416,286.61
4061,2024-03-14,Otoño,C1744,Premium,Norte,Perú,Hogar,16,158,2528,1541.84
4062,2024-05-21,Otoño,C2335,Estándar,Norte,Perú,Deportes,16,96,1536,848.99
4063,2024-09-15,Primavera,C9266,Estándar,Centro,Perú,Deportes,11,107,1177,720.21
4064,2025-01-20,Verano,C6961,Estándar,Sur,Perú,Hogar,22,65,1430,1013.69
4065,2025-07-15,Invierno,C7419,Premium,Norte,Chile,Electrónica,3,106,318,225.59
4066,2025-04-27,Otoño,C6785,Económico,Centro,Perú,Electrónica,16,26,416,311.06
4067,2024-09-04,Primavera,C5845,Premium,Norte,Perú,Electrónica,8,140,1120,654.88
4068,2025-05-14,Otoño,C2784,Económico,Sur,Chile,Hogar,17,54,918,552.9
4069,2025-01-12,Verano,C1861,Premium,Sur,Chile,Ropa,26,149,3874,2253.85
4070,2024-12-25,Verano,C9133,Premium,Centro,Chile,Electrónica,24,117,2808,1818.49
4071,2025-03-05,Otoño,C8301,Estándar,Sur,Chile,Hogar,6,104,624,434.32
4072,2025-09-18,Primavera,C2792,Estándar,Norte,Perú,Hogar,9,107,963,708.58
4073,2025-12-23,Verano,C8338,Premium,Norte,Perú,Deportes,26,179,4654,3099.32
4074,2025-02-07,Verano,C3093,Económico,Norte,Chile,Ropa,15,64,960,531.69
4075,2025-10-26,Primavera,C6299,Económico,Sur,Perú,Deportes,17,62,1054,735.51
4076,2024-05-06,Otoño,C1575,Económico,Norte,Perú,Electrónica,5,56,280,164.27
4077,2024-12-21,Verano,C8163,Estándar,Centro,Perú,Hogar,13,89,1157,794.69
4078,2025-03-12,Otoño,C3872,Económico,Centro,Chile,Hogar,8,25,200,114.14
4079,2024-02-25,Verano,C3213,Premium,Sur,Colombia,Deportes,13,100,1300,836.34
4080,2025-03-10,Otoño,C6407,Estándar,Centro,Chile,Hogar,5,80,400,231.63
4081,2024-09-23,Primavera,C3947,Premium,Sur,Chile,Hogar,15,116,1740,1154.86
4082,2024-03-04,Otoño,C9948,Estándar,Centro,Chile,Electrónica,8,105,840,585.61
4083,2024-08-04,Invierno,C2990,Premium,Centro,Chile,Deportes,4,184,736,515.84
4084,2025-01-28,Verano,C6263,Económico,Norte,Chile,Ropa,24,46,1104,658.73
4085,2024-12-30,Verano,C2652,Estándar,Norte,Perú,Electrónica,23,81,1863,1259.43
4086,2025-02-18,Verano,C9672,Económico,Sur,Chile,Hogar,26,55,1430,978.31
4087,2025-07-14,Invierno,C3818,Premium,Norte,Chile,Ropa,5,188,940,521.62
4088,2024-01-31,Verano,C7506,Estándar,Centro,Perú,Ropa,19,79,1501,977.23
4089,2024-04-20,Otoño,C3247,Premium,Norte,Colombia,Electrónica,5,165,825,534.65
4090,2024-12-26,Verano,C5426,Premium,Norte,Colombia,Hogar,18,145,2610,1763.35
4091,2025-09-18,Primavera,C9303,Estándar,Centro,Colombia,Hogar,16,77,1232,876.97
4092,2025-07-02,Invierno,C6050,Estándar,Centro,Perú,Hogar,4,105,420,262.68
4093,2025-05-08,Otoño,C6846,Estándar,Norte,Perú,Electrónica,6,115,690,390.73
4094,2024-11-28,Primavera,C4894,Económico,Centro,Colombia,Hogar,5,27,135,91.63
4095,2024-12-12,Verano,C3251,Estándar,Centro,Chile,Electrónica,25,109,2725,1598.72
4096,2024-12-21,Verano,C4612,Estándar,Norte,Perú,Electrónica,18,53,954,658.7
4097,2025-12-19,Verano,C3072,Económico,Sur,Perú,Deportes,18,22,396,220.09
4098,2025-06-20,Invierno,C4114,Premium,Centro,Perú,Ropa,4,151,604,384.19
4099,2024-05-12,Otoño,C1726,Premium,Centro,Chile,Ropa,7,156,1092,813.5
4100,2024-06-16,Invierno,C5802,Estándar,Centro,Perú,Hogar,4,88,352,260.05
4101,2024-06-17,Invierno,C5116,Estándar,Norte,Colombia,Ropa,4,113,452,302.43
4102,2025-10-06,Primavera,C5365,Estándar,Centro,Perú,Hogar,8,68,544,367.52
4103,2025-09-21,Primavera,C2129,Económico,Centro,Perú,Hogar,16,65,1040,604.47
4104,2024-01-10,Verano,C3701,Estándar,Sur,Chile,Ropa,28,117,3276,2429.8
4105,2024-02-16,Verano,C8122,Premium,Centro,Perú,Ropa,20,190,3800,2567.18
4106,2025-01-18,Verano,C2463,Económico,Centro,Perú,Electrónica,15,59,885,534.84
4107,2024-04-08,Otoño,C8373,Económico,Centro,Colombia,Deportes,10,27,270,160.99
4108,2024-01-19,Verano,C2837,Premium,Norte,Colombia,Hogar,16,156,2496,1376.99
4109,2024-07-21,Invierno,C7096,Estándar,Norte,Colombia,Deportes,6,97,582,419.58
4110,2025-11-03,Primavera,C1998,Estándar,Norte,Perú,Ropa,12,50,600,404.28
4111,2024-12-22,Verano,C8955,Premium,Norte,Perú,Ropa,13,179,2327,1366.56
4112,2025-09-26,Primavera,C5164,Estándar,Norte,Chile,Ropa,11,97,1067,702.96
4113,2024-06-21,Invierno,C5606,Premium,Sur,Chile,Electrónica,4,165,660,421.6
4114,2024-07-19,Invierno,C9002,Premium,Norte,Colombia,Ropa,5,109,545,363.84
4115,2024-12-23,Verano,C9175,Económico,Centro,Colombia,Deportes,12,65,780,429.64
4116,2024-03-13,Otoño,C7764,Premium,Norte,Perú,Hogar,8,191,1528,1100.43
4117,2024-02-08,Verano,C9139,Económico,Norte,Perú,Deportes,20,48,960,537.09
4118,2024-10-11,Primavera,C8036,Estándar,Centro,Perú,Electrónica,11,82,902,574.24
4119,2025-01-05,Verano,C9790,Premium,Centro,Chile,Ropa,29,128,3712,2603.12
4120,2025-11-22,Primavera,C8742,Premium,Centro,Chile,Hogar,16,115,1840,1236.02
4121,2024-10-02,Primavera,C3801,Estándar,Norte,Perú,Ropa,11,88,968,543.42
4122,2025-02-20,Verano,C1784,Estándar,Norte,Chile,Electrónica,19,51,969,627.21
4123,2024-02-11,Verano,C3520,Estándar,Sur,Colombia,Ropa,9,62,558,386.6
4124,2024-01-04,Verano,C9269,Premium,Centro,Perú,Deportes,24,176,4224,2750.35
4125,2025-04-26,Otoño,C3922,Económico,Centro,Chile,Deportes,8,38,304,205.6
4126,2024-01-25,Verano,C7900,Premium,Norte,Colombia,Deportes,22,167,3674,2053.47
4127,2025-01-29,Verano,C5096,Económico,Sur,Perú,Electrónica,17,27,459,314.61
4128,2024-06-10,Invierno,C9113,Premium,Norte,Chile,Hogar,1,186,186,121.93
4129,2024-09-29,Primavera,C1392,Premium,Sur,Colombia,Hogar,16,196,3136,1867.02
4130,2024-02-13,Verano,C2011,Estándar,Norte,Perú,Electrónica,23,61,1403,806.82
4131,2024-06-24,Invierno,C6827,Premium,Norte,Chile,Ropa,6,175,1050,664.53
4132,2024-02-23,Verano,C6444,Económico,Norte,Chile,Deportes,27,45,1215,805.96
4133,2024-06-03,Invierno,C5642,Estándar,Centro,Perú,Electrónica,2,70,140,86.42
4134,2024-04-05,Otoño,C3629,Económico,Sur,Colombia,Deportes,10,55,550,402.93
4135,2025-04-05,Otoño,C9525,Estándar,Sur,Perú,Hogar,6,106,636,433.99
4136,2025-05-17,Otoño,C6020,Estándar,Centro,Chile,Ropa,13,50,650,459.4
4137,2025-12-11,Verano,C7317,Estándar,Centro,Perú,Deportes,18,64,1152,751.55
4138,2025-11-03,Primavera,C4801,Económico,Centro,Colombia,Ropa,12,35,420,254.25
4139,2024-12-05,Verano,C4817,Económico,Centro,Perú,Deportes,28,51,1428,1066.45
4140,2025-11-03,Primavera,C7880,Estándar,Sur,Colombia,Ropa,6,104,624,359.49
4141,2024-03-14,Otoño,C8563,Estándar,Sur,Perú,Electrónica,7,51,357,256.47
4142,2025-12-09,Verano,C4545,Estándar,Centro,Perú,Deportes,12,117,1404,947.88
4143,2025-11-04,Primavera,C3445,Estándar,Centro,Chile,Hogar,17,114,1938,1323.16
4144,2025-03-14,Otoño,C4887,Premium,Norte,Perú,Hogar,14,195,2730,1506.97
4145,2025-03-31,Otoño,C4806,Premium,Sur,Perú,Ropa,14,119,1666,1245.61
4146,2024-02-19,Verano,C2858,Económico,Centro,Chile,Hogar,18,67,1206,821.49
4147,2024-06-06,Invierno,C8717,Premium,Sur,Chile,Electrónica,2,114,228,129.8
4148,2025-08-18,Invierno,C9750,Premium,Sur,Perú,Hogar,9,172,1548,985.04
4149,2024-11-05,Primavera,C4923,Económico,Norte,Chile,Hogar,11,54,594,390.91
4150,2024-03-04,Otoño,C6944,Premium,Sur,Chile,Electrónica,15,112,1680,957.19
4151,2025-06-02,Invierno,C9679,Premium,Centro,Colombia,Ropa,9,168,1512,963.06
4152,2025-11-27,Primavera,C9848,Económico,Sur,Perú,Electrónica,7,57,399,237.39
4153,2025-10-06,Primavera,C1682,Estándar,Sur,Chile,Deportes,13,75,975,545.62
4154,2024-10-17,Primavera,C5587,Premium,Sur,Perú,Electrónica,14,140,1960,1246.87
4155,2025-05-19,Otoño,C6787,Premium,Norte,Perú,Electrónica,8,176,1408,804.05
4156,2024-10-13,Primavera,C5526,Premium,Norte,Colombia,Deportes,5,114,570,426.96
4157,2025-09-15,Primavera,C9698,Premium,Centro,Colombia,Hogar,11,165,1815,1359.52
4158,2024-04-29,Otoño,C3556,Estándar,Centro,Chile,Hogar,12,109,1308,723.63
4159,2025-08-21,Invierno,C1034,Económico,Norte,Chile,Ropa,6,21,126,77.84
4160,2024-09-27,Primavera,C2736,Estándar,Centro,Colombia,Deportes,11,57,627,346.19
4161,2025-03-11,Otoño,C1522,Estándar,Norte,Perú,Deportes,5,70,350,210.08
4162,2024-11-13,Primavera,C7028,Premium,Centro,Perú,Electrónica,8,115,920,593.54
4163,2025-10-22,Primavera,C5004,Estándar,Centro,Chile,Ropa,6,88,528,355.11
4164,2025-03-08,Otoño,C9497,Estándar,Sur,Colombia,Deportes,11,95,1045,672.33
4165,2025-04-14,Otoño,C2318,Premium,Sur,Perú,Deportes,15,122,1830,1351.58
4166,2025-12-10,Verano,C6758,Estándar,Norte,Chile,Ropa,29,98,2842,1775.66
4167,2025-09-15,Primavera,C8293,Estándar,Sur,Colombia,Hogar,8,97,776,459.94
4168,2024-10-22,Primavera,C1097,Económico,Sur,Perú,Deportes,6,21,126,73.49
4169,2025-05-17,Otoño,C7871,Estándar,Centro,Perú,Deportes,6,100,600,379.77
4170,2025-12-02,Verano,C5554,Estándar,Sur,Perú,Ropa,15,108,1620,992.57
4171,2025-07-28,Invierno,C9082,Premium,Centro,Perú,Hogar,8,117,936,613.67
4172,2024-10-07,Primavera,C3977,Estándar,Norte,Perú,Deportes,15,69,1035,595.4
4173,2024-07-19,Invierno,C2591,Estándar,Norte,Chile,Ropa,7,74,518,304.62
4174,2024-02-03,Verano,C1902,Estándar,Sur,Colombia,Ropa,11,107,1177,727.42
4175,2024-02-24,Verano,C6276,Estándar,Centro,Perú,Deportes,15,75,1125,681.47
4176,2025-01-11,Verano,C4361,Estándar,Norte,Colombia,Hogar,18,88,1584,1075.4
4177,2024-04-23,Otoño,C6843,Estándar,Sur,Colombia,Ropa,17,76,1292,825.31
4178,2024-08-15,Invierno,C4983,Premium,Sur,Perú,Hogar,9,110,990,587.67
4179,2025-05-20,Otoño,C4763,Premium,Sur,Chile,Deportes,5,116,580,403.01
4180,2025-10-23,Primavera,C7540,Estándar,Centro,Perú,Deportes,10,95,950,637.84
4181,2024-07-04,Invierno,C8703,Estándar,Sur,Perú,Deportes,4,56,224,138.96
4182,2025-03-14,Otoño,C8128,Estándar,Centro,Chile,Hogar,14,109,1526,882.51
4183,2024-09-15,Primavera,C5147,Premium,Sur,Perú,Electrónica,17,133,2261,1346.56
4184,2024-10-16,Primavera,C5369,Estándar,Norte,Chile,Ropa,11,70,770,481.17
4185,2025-09-21,Primavera,C5674,Estándar,Centro,Colombia,Ropa,16,82,1312,966.69
4186,2025-02-15,Verano,C2240,Premium,Centro,Colombia,Deportes,15,164,2460,1584.01
4187,2024-05-03,Otoño,C2862,Estándar,Norte,Perú,Deportes,7,63,441,287.12
4188,2025-01-16,Verano,C5564,Premium,Sur,Colombia,Ropa,14,112,1568,1165.13
4189,2024-08-27,Invierno,C8771,Premium,Norte,Chile,Deportes,2,146,292,185.38
4190,2024-03-05,Otoño,C9304,Premium,Sur,Perú,Deportes,10,189,1890,1165.05
4191,2025-06-06,Invierno,C5998,Económico,Norte,Chile,Ropa,2,27,54,34.24
4192,2025-06-17,Invierno,C8577,Económico,Norte,Chile,Ropa,4,43,172,126.56
4193,2025-07-24,Invierno,C8122,Estándar,Centro,Chile,Hogar,1,85,85,54.06
4194,2025-04-01,Otoño,C7806,Estándar,Norte,Perú,Deportes,10,52,520,311.67
4195,2024-12-04,Verano,C5687,Premium,Norte,Colombia,Deportes,15,101,1515,1128.32
4196,2024-03-17,Otoño,C2450,Estándar,Sur,Chile,Hogar,8,58,464,346.77
4197,2024-08-21,Invierno,C9976,Premium,Centro,Colombia,Ropa,11,147,1617,926.17
4198,2025-04-06,Otoño,C6363,Estándar,Centro,Perú,Electrónica,8,97,776,574.62
4199,2024-06-08,Invierno,C7983,Premium,Centro,Colombia,Electrónica,8,145,1160,715.06
4200,2025-10-02,Primavera,C4970,Estándar,Centro,Chile,Hogar,14,97,1358,783.34
4201,2025-10-03,Primavera,C7311,Estándar,Norte,Chile,Hogar,16,104,1664,1166.39
4202,2024-04-21,Otoño,C1720,Económico,Norte,Chile,Deportes,17,52,884,630.22
4203,2024-05-20,Otoño,C3670,Estándar,Centro,Chile,Electrónica,9,83,747,428.81
4204,2025-08-09,Invierno,C5699,Premium,Sur,Colombia,Hogar,8,162,1296,879.72
4205,2024-06-28,Invierno,C1319,Premium,Centro,Chile,Deportes,3,191,573,405.88
4206,2025-04-04,Otoño,C7314,Estándar,Sur,Chile,Hogar,8,89,712,436.07
4207,2025-10-10,Primavera,C3137,Estándar,Norte,Chile,Electrónica,16,78,1248,823.67
4208,2025-01-19,Verano,C7597,Económico,Sur,Chile,Hogar,13,35,455,270.41
4209,2025-03-16,Otoño,C5613,Premium,Norte,Colombia,Ropa,14,128,1792,1095.14
4210,2025-12-03,Verano,C1602,Estándar,Norte,Perú,Hogar,17,90,1530,843.91
4211,2024-10-04,Primavera,C4503,Estándar,Centro,Colombia,Deportes,14,104,1456,822.48
4212,2025-11-30,Primavera,C6271,Estándar,Sur,Perú,Hogar,17,110,1870,1398.91
4213,2025-08-09,Invierno,C4801,Estándar,Norte,Colombia,Hogar,4,76,304,186.12
4214,2024-09-05,Primavera,C1973,Estándar,Sur,Perú,Electrónica,6,96,576,317.32
4215,2024-08-25,Invierno,C3853,Premium,Centro,Perú,Electrónica,7,145,1015,739.36
4216,2025-04-13,Otoño,C6850,Estándar,Norte,Colombia,Hogar,11,111,1221,820.17
4217,2024-02-15,Verano,C3105,Premium,Norte,Chile,Electrónica,14,123,1722,1266.72
4218,2024-12-16,Verano,C4844,Económico,Sur,Perú,Electrónica,13,51,663,469.6
4219,2025-09-13,Primavera,C2171,Premium,Centro,Chile,Hogar,6,171,1026,649.22
4220,2025-05-10,Otoño,C7103,Premium,Centro,Colombia,Deportes,11,191,2101,1322.05
4221,2025-11-14,Primavera,C4295,Premium,Centro,Perú,Ropa,10,114,1140,794.82
4222,2025-07-23,Invierno,C3099,Estándar,Norte,Perú,Hogar,7,64,448,257.71
4223,2024-12-10,Verano,C9456,Premium,Sur,Colombia,Electrónica,10,146,1460,1059.64
4224,2025-01-13,Verano,C4779,Estándar,Sur,Chile,Electrónica,18,55,990,592.78
4225,2024-04-03,Otoño,C5107,Estándar,Sur,Perú,Deportes,14,104,1456,1073.9
4226,2025-02-13,Verano,C2039,Premium,Sur,Colombia,Deportes,21,107,2247,1679.01
4227,2024-11-24,Primavera,C5607,Económico,Norte,Colombia,Electrónica,8,26,208,147.22
4228,2024-03-06,Otoño,C7485,Premium,Centro,Colombia,Ropa,12,124,1488,985.35
4229,2025-03-15,Otoño,C3406,Premium,Centro,Chile,Hogar,6,159,954,590.45
4230,2024-04-19,Otoño,C9634,Estándar,Sur,Chile,Electrónica,16,54,864,554.28
4231,2025-03-17,Otoño,C4351,Estándar,Norte,Perú,Hogar,12,53,636,414.18
4232,2025-08-30,Invierno,C5736,Premium,Sur,Chile,Deportes,2,147,294,206.56
4233,2024-06-30,Invierno,C4402,Estándar,Centro,Perú,Ropa,3,103,309,224.94
